117,代码生成,2,com.ruoyi.project.tool.gen.controller.GenController.editSave(),PUT,1,admin,,/tool/gen,127.0.0.1,内网IP,"{""businessName"":""management"",""className"":""Tasks"",""columns"":[{""capJavaField"":""Id"",""columnComment"":""任务id"",""columnId"":4,""columnName"":""id"",""columnType"":""int"",""createBy"":""admin"",""createTime"":""2023-11-14 11:34:07"",""dictType"":"""",""edit"":false,""htmlType"":""input"",""increment"":false,""insert"":true,""isIncrement"":""0"",""isInsert"":""1"",""isPk"":""1"",""javaField"":""id"",""javaType"":""Long"",""list"":false,""params"":{},""pk"":true,""query"":false,""queryType"":""EQ"",""required"":false,""sort"":1,""superColumn"":false,""tableId"":3,""updateBy"":"""",""usableColumn"":false},{""capJavaField"":""Name"",""columnComment"":""任务名称"",""columnId"":5,""columnName"":""name"",""columnType"":""int"",""createBy"":""admin"",""createTime"":""2023-11-14 11:34:07"",""dictType"":"""",""edit"":true,""htmlType"":""input"",""increment"":false,""insert"":true,""isEdit"":""1"",""isIncrement"":""0"",""isInsert"":""1"",""isList"":""1"",""isPk"":""0"",""isQuery"":""1"",""javaField"":""name"",""javaType"":""Long"",""list"":true,""params"":{},""pk"":false,""query"":true,""queryType"":""LIKE"",""required"":false,""sort"":2,""superColumn"":false,""tableId"":3,""updateBy"":"""",""usableColumn"":false},{""capJavaField"":""Value"",""columnComment"":""任务价值"",""columnId"":6,""columnName"":""value"",""columnType"":""float"",""createBy"":""admin"",""createTime"":""2023-11-14 11:34:07"",""dictType"":"""",""edit"":true,""htmlType"":""input"",""increment"":false,""insert"":true,""isEdit"":""1"",""isIncrement"":""0"",""isInsert"":""1"",""isList"":""1"",""isPk"":""0"",""isQuery"":""1"",""javaField"":""value"",""javaType"":""Long"",""list"":true,""params"":{},""pk"":false,""query"":true,""queryType"":""BETWEEN"",""required"":false,""sort"":3,""superColumn"":false,""tableId"":3,""updateBy"":"""",""usableColumn"":false},{""capJavaField"":""Ddl"",""columnComment"":""截止日期"",""columnId"":7,""columnName"":""ddl"",""columnType"":""datetime"",""createBy"":""admin"",""createTime"":""2023-11-14 11:34:07"",""dictType"":"""",""edit"":true,""htmlType"":""datetime"",""increment"":false,""insert"":true,""isEdit"":""1"",""isIncrement"":""0"",""isInsert"":""1"",""isList"":""1"",""isPk"":""0"",""isQuery"":""0"",""javaField"":""ddl"",""javaType"":""Date"",""list"":true,""params"":{},""pk"":false,""query"":false,""queryType"":""EQ"",""required"":false,""sort"":","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 11:37:24,39
118,代码生成,8,com.ruoyi.project.tool.gen.controller.GenController.batchGenCode(),GET,1,admin,,/tool/gen/batchGenCode,127.0.0.1,内网IP,"{""tables"":""tasks""}",,0,,2023-11-14 11:37:27,112
119,菜单管理,2,com.ruoyi.project.system.controller.SysMenuController.edit(),PUT,1,admin,,/system/menu,127.0.0.1,内网IP,"{""children"":[],""component"":""task/management/index"",""createTime"":""2023-11-14 11:39:15"",""icon"":""#"",""isCache"":""0"",""isFrame"":""1"",""menuId"":2007,""menuName"":""任务管理"",""menuType"":""C"",""orderNum"":1,""params"":{},""parentId"":2006,""path"":""management"",""perms"":""task:management:list"",""status"":""0"",""updateBy"":""admin"",""visible"":""0""}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 11:42:11,12
120,系统任务,1,com.ruoyi.project.task.controller.TasksController.add(),POST,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""汽车"",""ddl"":""2023-11-17"",""duration"":111,""name"":""生产电动汽车"",""params"":{},""priority"":0.77,""resource"":6,""value"":100}",,1,"
### Error updating database.  Cause: java.sql.SQLException: Field 'id' doesn't have a default value
### The error may exist in file [C:\Users\USER\IdeaProjects\RuoYi-Vue-fast\target\classes\mybatis\task\TasksMapper.xml]
### The error may involve com.ruoyi.project.task.mapper.TasksMapper.insertTasks-Inline
### The error occurred while setting parameters
### SQL: insert into tasks          ( name,             value,             ddl,             duration,             chain,             priority,             resource )           values ( ?,             ?,             ?,             ?,             ?,             ?,             ? )
### Cause: java.sql.SQLException: Field 'id' doesn't have a default value
; Field 'id' doesn't have a default value; nested exception is java.sql.SQLException: Field 'id' doesn't have a default value",2023-11-14 11:58:26,38
121,系统任务,1,com.ruoyi.project.task.controller.TasksController.add(),POST,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""汽车"",""ddl"":""2023-11-17"",""duration"":111,""name"":""生产电动汽车"",""params"":{},""priority"":0.77,""resource"":6,""value"":100}",,1,"
### Error updating database.  Cause: java.sql.SQLException: Field 'id' doesn't have a default value
### The error may exist in file [C:\Users\USER\IdeaProjects\RuoYi-Vue-fast\target\classes\mybatis\task\TasksMapper.xml]
### The error may involve com.ruoyi.project.task.mapper.TasksMapper.insertTasks-Inline
### The error occurred while setting parameters
### SQL: insert into tasks          ( name,             value,             ddl,             duration,             chain,             priority,             resource )           values ( ?,             ?,             ?,             ?,             ?,             ?,             ? )
### Cause: java.sql.SQLException: Field 'id' doesn't have a default value
; Field 'id' doesn't have a default value; nested exception is java.sql.SQLException: Field 'id' doesn't have a default value",2023-11-14 11:58:42,2
122,系统任务,1,com.ruoyi.project.task.controller.TasksController.add(),POST,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""汽车"",""ddl"":""2023-11-17"",""duration"":111,""name"":""生产电动汽车"",""params"":{},""priority"":0.77,""resource"":6,""value"":100}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 11:59:21,15
123,系统任务,1,com.ruoyi.project.task.controller.TasksController.add(),POST,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""家电"",""ddl"":""2023-11-24"",""duration"":20,""name"":""生产液晶电视"",""params"":{},""priority"":0.45,""resource"":4,""value"":20}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:00:47,5
124,系统任务,1,com.ruoyi.project.task.controller.TasksController.add(),POST,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""家电"",""ddl"":""2023-11-30"",""duration"":30,""name"":""生产洗衣机"",""params"":{},""priority"":0.54,""resource"":3,""value"":24}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:01:42,5
125,系统任务,1,com.ruoyi.project.task.controller.TasksController.add(),POST,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""汽车"",""ddl"":""2023-11-23"",""duration"":30,""name"":""生产冰箱"",""params"":{},""priority"":0.56,""resource"":2,""value"":400}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:06:02,5
126,菜单管理,2,com.ruoyi.project.system.controller.SysMenuController.edit(),PUT,1,admin,,/system/menu,127.0.0.1,内网IP,"{""children"":[],""component"":""task/management/index"",""createTime"":""2023-11-14 11:39:15"",""icon"":""documentation"",""isCache"":""0"",""isFrame"":""1"",""menuId"":2007,""menuName"":""任务管理"",""menuType"":""C"",""orderNum"":1,""params"":{},""parentId"":2006,""path"":""management"",""perms"":""task:management:list"",""status"":""0"",""updateBy"":""admin"",""visible"":""0""}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:06:32,12
127,菜单管理,1,com.ruoyi.project.system.controller.SysMenuController.add(),POST,1,admin,,/system/menu,127.0.0.1,内网IP,"{""children"":[],""createBy"":""admin"",""icon"":""clipboard"",""isCache"":""0"",""isFrame"":""1"",""menuName"":""分配结果"",""menuType"":""C"",""orderNum"":3,""params"":{},""parentId"":2006,""path"":""allocationresults"",""status"":""0"",""visible"":""0""}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:08:50,8
128,代码生成,6,com.ruoyi.project.tool.gen.controller.GenController.importTableSave(),POST,1,admin,,/tool/gen/importTable,127.0.0.1,内网IP,"{""tables"":""enterprise""}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:09:34,27
129,代码生成,3,com.ruoyi.project.tool.gen.controller.GenController.remove(),DELETE,1,admin,,/tool/gen/4,127.0.0.1,内网IP,{},"{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:11:08,9
130,代码生成,6,com.ruoyi.project.tool.gen.controller.GenController.importTableSave(),POST,1,admin,,/tool/gen/importTable,127.0.0.1,内网IP,"{""tables"":""enterprise""}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:21:54,30
131,代码生成,2,com.ruoyi.project.tool.gen.controller.GenController.editSave(),PUT,1,admin,,/tool/gen,127.0.0.1,内网IP,"{""businessName"":""enterprise"",""className"":""Enterprise"",""columns"":[{""capJavaField"":""Id"",""columnComment"":""企业id"",""columnId"":15,""columnName"":""id"",""columnType"":""int"",""createBy"":""admin"",""createTime"":""2023-11-14 12:21:54"",""dictType"":"""",""edit"":false,""htmlType"":""input"",""increment"":true,""insert"":true,""isIncrement"":""1"",""isInsert"":""1"",""isPk"":""1"",""javaField"":""id"",""javaType"":""Long"",""list"":false,""params"":{},""pk"":true,""query"":false,""queryType"":""EQ"",""required"":false,""sort"":1,""superColumn"":false,""tableId"":5,""updateBy"":"""",""usableColumn"":false},{""capJavaField"":""Name"",""columnComment"":""企业名称"",""columnId"":16,""columnName"":""name"",""columnType"":""varchar(10)"",""createBy"":""admin"",""createTime"":""2023-11-14 12:21:54"",""dictType"":"""",""edit"":true,""htmlType"":""input"",""increment"":false,""insert"":true,""isEdit"":""1"",""isIncrement"":""0"",""isInsert"":""1"",""isList"":""1"",""isPk"":""0"",""isQuery"":""1"",""javaField"":""name"",""javaType"":""String"",""list"":true,""params"":{},""pk"":false,""query"":true,""queryType"":""LIKE"",""required"":false,""sort"":2,""superColumn"":false,""tableId"":5,""updateBy"":"""",""usableColumn"":false},{""capJavaField"":""Resource"",""columnComment"":""企业拥有资源种类"",""columnId"":17,""columnName"":""resource"",""columnType"":""int"",""createBy"":""admin"",""createTime"":""2023-11-14 12:21:54"",""dictType"":"""",""edit"":true,""htmlType"":""input"",""increment"":false,""insert"":true,""isEdit"":""1"",""isIncrement"":""0"",""isInsert"":""1"",""isList"":""1"",""isPk"":""0"",""isQuery"":""0"",""javaField"":""resource"",""javaType"":""Long"",""list"":true,""params"":{},""pk"":false,""query"":false,""queryType"":""EQ"",""required"":false,""sort"":3,""superColumn"":false,""tableId"":5,""updateBy"":"""",""usableColumn"":false},{""capJavaField"":""Address"",""columnComment"":""企业所在地"",""columnId"":18,""columnName"":""address"",""columnType"":""varchar(10)"",""createBy"":""admin"",""createTime"":""2023-11-14 12:21:54"",""dictType"":"""",""edit"":true,""htmlType"":""input"",""increment"":false,""insert"":true,""isEdit"":""1"",""isIncrement"":""0"",""isInsert"":""1"",""isList"":""1"",""isPk"":""0"",""isQuery"":""1"",""javaField"":""address"",""javaType"":""String"",""list"":true,""params"":{},""pk"":false,""query"":true,""q","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:24:12,56
132,代码生成,8,com.ruoyi.project.tool.gen.controller.GenController.batchGenCode(),GET,1,admin,,/tool/gen/batchGenCode,127.0.0.1,内网IP,"{""tables"":""enterprise""}",,0,,2023-11-14 12:24:16,43
133,菜单管理,2,com.ruoyi.project.system.controller.SysMenuController.edit(),PUT,1,admin,,/system/menu,127.0.0.1,内网IP,"{""children"":[],""component"":""enterprise/enterprise/index"",""createTime"":""2023-11-14 12:25:09"",""icon"":""date-range"",""isCache"":""0"",""isFrame"":""1"",""menuId"":2014,""menuName"":""企业管理"",""menuType"":""C"",""orderNum"":1,""params"":{},""parentId"":2006,""path"":""enterprise"",""perms"":""enterprise:enterprise:list"",""status"":""0"",""updateBy"":""admin"",""visible"":""0""}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:28:14,18
134,企业管理,1,com.ruoyi.project.enterprise.controller.EnterpriseController.add(),POST,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""济南"",""chain"":""汽车"",""id"":1,""jointime"":""2023-11-15"",""name"":""比亚迪"",""params"":{},""resource"":8}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:29:29,19
135,企业管理,1,com.ruoyi.project.enterprise.controller.EnterpriseController.add(),POST,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""济南"",""chain"":""家电"",""id"":2,""jointime"":""2023-11-16"",""name"":""小鸭家电"",""params"":{},""resource"":6}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:30:20,5
136,菜单管理,1,com.ruoyi.project.system.controller.SysMenuController.add(),POST,1,admin,,/system/menu,127.0.0.1,内网IP,"{""children"":[],""createBy"":""admin"",""icon"":""example"",""isCache"":""0"",""isFrame"":""1"",""menuName"":""联盟调整"",""menuType"":""C"",""orderNum"":4,""params"":{},""parentId"":2006,""path"":""adjustment"",""status"":""0"",""visible"":""0""}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:31:53,9
137,企业管理,1,com.ruoyi.project.enterprise.controller.EnterpriseController.add(),POST,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""南京"",""chain"":""信息技术"",""jointime"":""2023-11-17"",""name"":""山东国盾网信息科技有限公司"",""params"":{},""resource"":5}",,1,"
### Error updating database.  Cause: com.mysql.cj.jdbc.exceptions.MysqlDataTruncation: Data truncation: Data too long for column 'name' at row 1
### The error may exist in file [C:\Users\USER\IdeaProjects\RuoYi-Vue-fast\target\classes\mybatis\enterprise\EnterpriseMapper.xml]
### The error may involve com.ruoyi.project.enterprise.mapper.EnterpriseMapper.insertEnterprise-Inline
### The error occurred while setting parameters
### SQL: insert into enterprise          ( name,             resource,             address,             chain,             jointime )           values ( ?,             ?,             ?,             ?,             ? )
### Cause: com.mysql.cj.jdbc.exceptions.MysqlDataTruncation: Data truncation: Data too long for column 'name' at row 1
; Data truncation: Data too long for column 'name' at row 1; nested exception is com.mysql.cj.jdbc.exceptions.MysqlDataTruncation: Data truncation: Data too long for column 'name' at row 1",2023-11-14 12:35:35,33
138,企业管理,1,com.ruoyi.project.enterprise.controller.EnterpriseController.add(),POST,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""南京"",""chain"":""信息技术"",""id"":3,""jointime"":""2023-11-17"",""name"":""山东国盾网信息科技有限公司"",""params"":{},""resource"":5}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:36:47,6
139,企业管理,2,com.ruoyi.project.enterprise.controller.EnterpriseController.edit(),PUT,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""青岛"",""chain"":""家电"",""id"":3,""jointime"":""2023-11-17"",""name"":""青岛方格智能家居有限公司"",""params"":{},""resource"":3}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 12:38:10,27
140,菜单管理,2,com.ruoyi.project.system.controller.SysMenuController.edit(),PUT,1,admin,,/system/menu,127.0.0.1,内网IP,"{""children"":[],""component"":""result/index"",""createTime"":""2023-11-14 12:08:50"",""icon"":""clipboard"",""isCache"":""0"",""isFrame"":""1"",""menuId"":2013,""menuName"":""分配结果"",""menuType"":""C"",""orderNum"":3,""params"":{},""parentId"":2006,""path"":""allocationresults"",""perms"":"""",""status"":""0"",""updateBy"":""admin"",""visible"":""0""}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-14 13:11:46,12
141,系统任务,2,com.ruoyi.project.task.controller.TasksController.edit(),PUT,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""汽车"",""ddl"":""2023-11-17"",""duration"":111,""id"":1,""name"":""任务1"",""params"":{},""priority"":0.77,""resource"":6,""value"":100}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:50:15,14
142,系统任务,2,com.ruoyi.project.task.controller.TasksController.edit(),PUT,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""家电"",""ddl"":""2023-11-24"",""duration"":20,""id"":2,""name"":""任务2"",""params"":{},""priority"":0.45,""resource"":4,""value"":70}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:50:30,5
143,系统任务,2,com.ruoyi.project.task.controller.TasksController.edit(),PUT,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""家电"",""ddl"":""2023-11-30"",""duration"":30,""id"":3,""name"":""任务3"",""params"":{},""priority"":0.54,""resource"":3,""value"":24}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:50:39,6
144,系统任务,2,com.ruoyi.project.task.controller.TasksController.edit(),PUT,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""汽车"",""ddl"":""2023-11-23"",""duration"":30,""id"":4,""name"":""任务4"",""params"":{},""priority"":0.56,""resource"":2,""value"":70}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:50:56,7
145,企业管理,2,com.ruoyi.project.enterprise.controller.EnterpriseController.edit(),PUT,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""济南"",""chain"":""汽车"",""id"":1,""jointime"":""2023-11-15"",""name"":""企业1"",""params"":{},""resource"":5}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:51:29,8
146,企业管理,2,com.ruoyi.project.enterprise.controller.EnterpriseController.edit(),PUT,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""济南"",""chain"":""家电"",""id"":2,""jointime"":""2023-11-16"",""name"":""企业2"",""params"":{},""resource"":6}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:51:40,7
147,企业管理,2,com.ruoyi.project.enterprise.controller.EnterpriseController.edit(),PUT,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""青岛"",""chain"":""家电"",""id"":3,""jointime"":""2023-11-17"",""name"":""企业3"",""params"":{},""resource"":3}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:51:52,4
148,企业管理,2,com.ruoyi.project.enterprise.controller.EnterpriseController.edit(),PUT,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""济南"",""chain"":""家电"",""id"":2,""jointime"":""2023-11-16"",""name"":""企业2"",""params"":{},""resource"":2}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:51:57,5
149,企业管理,2,com.ruoyi.project.enterprise.controller.EnterpriseController.edit(),PUT,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""济南"",""chain"":""汽车"",""id"":1,""jointime"":""2023-11-15"",""name"":""企业1"",""params"":{},""resource"":2}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:52:04,6
150,企业管理,1,com.ruoyi.project.enterprise.controller.EnterpriseController.add(),POST,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""北京"",""chain"":""汽车"",""id"":4,""jointime"":""2023-11-14"",""name"":""企业4"",""params"":{},""resource"":4}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:52:55,8
151,系统任务,3,com.ruoyi.project.task.controller.TasksController.remove(),DELETE,1,admin,,/task/management/4,127.0.0.1,内网IP,{},"{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:53:06,6
152,企业管理,1,com.ruoyi.project.enterprise.controller.EnterpriseController.add(),POST,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""北京"",""chain"":""汽车"",""id"":5,""jointime"":""2023-11-09"",""name"":""企业5"",""params"":{},""resource"":3}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:54:13,5
153,企业管理,1,com.ruoyi.project.enterprise.controller.EnterpriseController.add(),POST,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""上海"",""chain"":""家电"",""id"":6,""jointime"":""2023-11-16"",""name"":""企业6"",""params"":{},""resource"":3}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:56:23,7
154,企业管理,1,com.ruoyi.project.enterprise.controller.EnterpriseController.add(),POST,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""南京"",""chain"":""家电"",""id"":7,""jointime"":""2023-11-08"",""name"":""企业7"",""params"":{},""resource"":4}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:57:08,5
155,企业管理,1,com.ruoyi.project.enterprise.controller.EnterpriseController.add(),POST,1,admin,,/enterprise/enterprise,127.0.0.1,内网IP,"{""address"":""苏州"",""chain"":""汽车"",""id"":8,""jointime"":""2023-11-08"",""name"":""企业8"",""params"":{},""resource"":3}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:57:36,5
156,系统任务,2,com.ruoyi.project.task.controller.TasksController.edit(),PUT,1,admin,,/task/management,127.0.0.1,内网IP,"{""chain"":""家电"",""ddl"":""2023-11-30"",""duration"":30,""id"":3,""name"":""任务3"",""params"":{},""priority"":0.54,""resource"":3,""value"":56}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 04:58:36,6
157,代码生成,6,com.ruoyi.project.tool.gen.controller.GenController.importTableSave(),POST,1,admin,,/tool/gen/importTable,127.0.0.1,内网IP,"{""tables"":""resource""}","{""msg"":""操作成功"",""code"":200}",0,,2023-11-15 06:05:54,48
